loss,id
2996.807664398239,85062
2188.54258399604,85064
2104.658347089933,85067
1532.6230391674142,85070
2105.1055876917385,85076
1941.053095434007,85080
8340.673663029838,85085
3022.7660987739728,85089
689.8431554989737,85092
3899.6944554564407,85097
10300.198300956603,85098
2382.498970120805,85101
1569.5673575184803,85106
1539.9158585246018,85107
815.6821127549869,85112
2153.1407208472897,85117
10226.748252383597,85118
4052.2103841682083,85121
989.0532544142109,85126
7044.443765749224,85127
1723.9741092588902,85130
4499.63911723618,85134
2580.87277758957,85135
5883.0687419736005,85148
2089.791347754571,85157
1619.418479014094,85159
1601.95646526389,85169
2018.0331830761993,85176
1774.8828340736166,85179
5505.17527945495,85180
3371.3186167337617,85184
3566.2548210447885,85185
976.2836487135105,85192
6947.872579552456,85197
1212.6587740309355,85200
2459.724233017206,85202
2267.6530670821535,85203
2173.7419182129506,85205
2446.067915001386,85206
2136.910295734864,85216
1955.0879020861516,85218
1181.6851346268045,85227
2150.2261993132925,85229
1833.2284885149168,85232
1132.325993158515,85240
2313.9074181317246,85241
1554.7032741036435,85243
2225.4328856227417,85245
2160.179461027891,85248
1693.8783129196242,85250
2283.0265042641195,85253
1413.1970243917438,85254
3982.0458068535045,85256
1755.57689759618,85258
2148.4007600077307,85264
3265.0754735821497,85266
2030.2213653914541,85267
2313.167235522565,85269
1174.617570438399,85272
1016.0585514313286,85275
3015.906724682666,85278
4817.756896693825,85281
3708.523756774245,85287
2278.061572835812,85303
4286.806846533137,85305
959.5075262497915,85306
6455.901821781735,85314
2985.731485595694,85324
815.6515691883236,85325
2798.1606430448264,85330
5438.769370129792,85331
2166.247852571788,85332
802.0408703186449,85336
940.7544382763149,85337
3612.6603280174013,85340
2438.714230441792,85349
1176.919425380798,85358
3374.346749535438,85360
12578.379780067664,85366
4977.265450395553,85368
3388.122688390298,85382
2365.9814868997137,85384
5141.566692847989,85386
1325.7591166440313,85400
1300.2283511497542,85414
2427.356235772432,85423
5833.166550086932,85432
1993.702520678266,85437
2003.277829031906,85438
6345.4180084206655,85442
2470.1067389111763,85444
2751.8924240547603,85449
1301.525583034301,85453
5850.160068546622,85457
1387.058358938355,85458
2360.3397799293803,85460
1265.8355630269054,85461
1244.0612987766567,85470
2043.5393704116286,85480
1588.7900814109062,85482
956.4190085426073,85485
2372.200295556336,85502
929.227039493285,85504
1276.610381610789,85505
976.9927649772142,85507
2136.6851675347,85515
2011.0552255338607,85530
1367.5303367100869,85539
2803.5752779318004,85542
1132.5824600244914,85545
1438.379266295909,85549
3176.2244553041023,85553
5526.818975650408,85556
4224.079576957451,85557
1073.1797281068134,85560
1357.9167996164063,85561
1327.3566322453062,85567
2551.2640461536325,85569
2194.833182852637,85572
2251.9962465910235,85573
5314.784980801115,85575
835.3978228953895,85586
2220.5558023153917,85587
1968.5208905216637,85590
1466.1191654421477,85592
2315.632637963665,85594
2631.301199384102,85603
3106.8744180551475,85605
1046.7745768916816,85610
2352.549073387333,85613
4585.522577316101,85624
1682.647512627162,85625
8269.456912376307,85627
1692.389872801451,85628
2705.162858358969,85640
1531.323036076166,85642
1749.6160862360543,85664
4272.036252778908,85666
1295.8039536200222,85669
2717.2122856802634,85671
1328.4440274609226,85672
964.2081978142714,85677
1241.232509197604,85679
2702.492469331449,85682
2322.6128446127186,85686
1305.112800696491,85691
1610.2209723775238,85695
1901.625780033478,85698
2001.461783490739,85703
4298.998508975995,85712
1690.065345188218,85713
3161.814083834653,85723
2799.5191749068645,85725
1127.6119518834319,85733
994.356173015573,85735
1737.3917976717553,85741
959.6024436518796,85742
4416.719484772499,85754
3079.5427438766715,85755
1696.1275641015925,85759
1679.2378519258282,85761
1418.730524616133,85766
10604.669845988285,85791
2608.9946209158816,85797
809.8000644982502,85798
2068.9194631445484,85803
1858.9590564567152,85819
2551.377952065993,85826
2484.831299534903,85831
1091.786420553382,85840
1343.5775701731006,85842
1584.5981144060675,85845
1484.550739178818,85851
2775.139734386194,85852
1241.0837315704885,85855
1309.4268705497789,85858
4463.352174431686,85860
1750.3873275816889,85863
2260.8778573738873,85868
3966.396540003476,85871
1256.483596319958,85876
2904.9258468159533,85881
1899.7711902463593,85882
5509.740969926636,85884
1845.6729537010945,85885
5799.309705544172,85888
1575.505006719308,85889
2893.427675398653,85902
5954.646688980892,85903
2266.2426279330675,85904
4000.640145227808,85905
1088.5542814395706,85906
5837.173445084164,85911
2249.851779754598,85912
10250.8154059758,85919
1016.8509393749594,85931
1441.177958554873,85934
2824.872558751345,85944
1531.5973457398104,85946
5672.66034732259,85951
1991.0599265114156,85955
7334.843296483263,85961
1092.2842813275076,85971
4246.818165109732,85972
862.268011320376,85973
955.7239966611376,85978
1702.4988896175812,85982
1134.6089252881368,85989
1202.559349001206,85990
1303.6775244338044,85993
1844.8866614912856,85996
4375.552089083012,86007
1807.1242643990727,86011
2498.642757411461,86016
2858.875794433629,86017
1431.6594558410661,86019
1588.380596840418,86020
1488.9604611684981,86024
1610.1496617520859,86025
2512.637929685721,86034
1388.9698876823443,86038
2139.364127534394,86041
1375.5461325159338,86043
1527.111954719019,86050
1890.6500039764542,86051
4323.221620519159,86054
3013.3900915608115,86061
4852.509559287856,86077
823.0342156373048,86078
1387.4802665373413,86086
1952.388474228983,86087
1075.2224314580837,86090
914.390689224058,86092
2465.2909247761495,86101
1998.0511989282272,86105
1600.864688280577,86106
2025.2725422663784,86107
1230.4267393206285,86109
591.7894021085245,86110
4573.346267650769,86111
805.0501629682009,86114
1983.9905314356001,86115
2736.1280798166686,86116
5849.458963995368,86117
1653.5463262683145,86127
1504.7248204705497,86129
975.1180338424431,86131
1713.9534671917404,86143
4540.738787085834,86150
4873.419605699068,86151
2250.036843870783,86156
4239.365609343319,86160
1271.8081476929865,86164
1912.737131922067,86169
844.927123343153,86170
1178.5807884475664,86173
2094.7330948134,86181
896.5208805064838,86186
4474.796439543514,86189
1322.690636764572,86193
1454.1495074789086,86194
5163.7986613377925,86196
2679.922751130007,86200
3155.0971453394072,86206
4007.107380427333,86233
1576.876915489396,86239
1697.4864311518668,86242
1288.1646873117515,86246
1063.7661625920937,86251
1120.7250111413166,86259
1337.2676575747998,86262
1693.3022738879806,86263
1154.8677174606464,86267
2235.109115098263,86279
2801.8694699287894,86280
2880.5974450039325,86293
959.8710580957386,86294
2091.043527153737,86295
1095.7504745340939,86298
2195.8371092830416,86300
11674.135458631623,86301
1669.607876553647,86302
1802.9337188123156,86304
2332.2691810620436,86309
1388.452089125851,86313
3401.2242122898933,86324
3977.326464155708,86325
1492.2067633709237,86330
5291.01466143312,86339
1045.3727631495406,86340
3438.3230910046336,86342
5900.734616387998,86350
2168.6344577258174,86354
2339.8735224412785,86355
1268.787599963635,86359
3244.057740858962,86360
2737.0001789024263,86365
1793.524004838436,86367
2571.896595338865,86372
4388.179320628888,86375
5876.991301477559,86377
1593.5124969792475,86378
7691.902289923106,86383
2946.4476662084558,86387
1884.5517512253855,86393
4385.609997254612,86399
6009.733584466941,86400
1455.8757507204916,86403
1339.5860077773896,86405
1221.5872153818548,86409
1580.2906126246087,86413
1552.2029339204307,86423
1518.4581041911872,86426
3367.765831973912,86428
1774.991278810642,86441
6134.380579327748,86442
1400.7963278979762,86447
1275.126733314655,86448
1178.9316079311243,86452
3034.126242974432,86457
1858.5018000200416,86468
718.3938617137384,86471
819.5791922396775,86474
1055.1671575378189,86475
2086.244178455438,86480
2696.5442693385853,86482
2656.0154662917216,86483
764.5770983372126,86484
4129.614532522249,86488
2543.640751170161,86490
6268.529095957772,86493
2202.4643935707495,86510
2063.668787770276,86512
1100.7498700947847,86514
11563.923614551652,86516
2214.187386900759,86523
1224.938072552888,86524
1385.9761386461503,86528
4476.097413046327,86530
807.5556795263648,86531
1498.2061747478167,86537
982.4902203785712,86538
1283.4580733336254,86539
2809.409776138557,86542
1030.0541082525538,86550
1606.5799359759626,86555
1841.128372913134,86557
1869.084865676608,86561
1649.917283539012,86576
1026.5058484113895,86589
1565.4732238945169,86590
1408.2171739627784,86593
1264.6883043581777,86594
2428.33665830213,86598
2785.7185931566755,86602
3151.488145099705,86603
6782.693220878959,86608
4129.39655284707,86609
3154.1643729523253,86610
2005.5856754274064,86613
1787.0227141830044,86616
984.3219605871382,86624
1015.7325975819545,86629
3012.9913431294844,86630
4646.258870350197,86637
1261.091386958501,86649
2311.27056921016,86655
1702.6070724958936,86658
1484.6539074616512,86659
1461.080652925408,86662
1510.9082767532664,86666
4095.5455842557676,86667
8231.560800405798,86669
1318.2119055519192,86673
7961.196811276372,86676
2466.26904763624,86681
1415.8167746464158,86688
2142.400545486187,86691
1400.4220413432631,86694
4423.436229652108,86697
1255.522310096793,86699
6916.101986439628,86707
3963.475345290579,86708
2707.5908178501177,86710
2353.025915900525,86714
2713.9112553315244,86716
953.4803857986817,86718
7591.074499175049,86720
3995.6408176549467,86725
945.2359007764769,86732
2686.3995796108247,86742
3858.2527725317477,86743
3076.7661193542463,86746
2483.487590270752,86747
2888.3896037012405,86748
5995.246241444086,86757
1723.3144506188514,86770
1760.7860232166283,86775
1726.6216684630688,86777
1952.6163462222135,86778
3194.5833207130604,86786
3126.8494257598245,86795
1313.0758635026439,86796
1976.277242154964,86797
2951.181951529095,86807
2336.6593688395856,86814
2794.47520120326,86822
1309.9049866812657,86831
1665.8204763934207,86833
2710.0605911624048,86842
9183.30703215047,86844
856.9920870439657,86850
1331.3078343107984,86852
1975.483918438496,86853
1957.84537787808,86859
7456.979750205657,86866
6183.512131321725,86875
3370.806905420976,86880
864.2850663784357,86883
1079.3772985995663,86886
1862.0881332368645,86893
1038.2702803104364,86899
2710.5556110753073,86906
2203.4877444138237,86910
2290.657082990849,86911
2624.413543109744,86913
1044.6718870169052,86924
1277.7331925787773,86926
1195.2145810128377,86928
5264.06581687019,86931
1209.669571300736,86934
742.6096359367441,86935
2034.5510095329832,86943
2977.799725907948,86949
4782.5001295292805,86961
3114.0236326556915,86966
4695.503817005261,86968
1157.554955202978,86972
1884.7256288800977,86985
4618.311532227368,86986
1125.8181749005887,86987
1869.3031495110126,86991
1251.231696428893,86994
1426.7825995751932,87000
1149.9463597110066,87002
5199.446107413431,87014
1034.4136317090215,87017
1537.9862916702045,87034
1674.6792263957952,87035
2276.634027124972,87045
1777.8098299733535,87049
3576.3365829528034,87050
2216.536265858892,87052
2419.6082014220015,87065
4944.110018550487,87070
2720.1146640786255,87077
4324.276400198566,87079
1810.0916223836778,87083
2427.438294888712,87095
1051.4481323013736,87098
1895.8854540463649,87099
1974.1782861718834,87101
2137.1497481811803,87107
1796.7205500638383,87114
1769.814838011849,87119
1985.55972816525,87126
1293.8318291870494,87127
2535.7366010545456,87129
2587.685882509949,87137
1263.0163174192644,87138
3462.156910392539,87147
1711.42280898781,87149
2718.619188190398,87156
1121.7465198701393,87163
2248.7678533564444,87169
1312.905212576276,87171
1811.7067900680736,87181
1328.8336603563162,87183
1322.2685133272378,87193
7126.304137000547,87195
5848.5180127114745,87196
7793.19772112869,87198
3489.8552999171825,87200
1624.9233246704446,87202
1826.3397218528833,87217
5194.676557830091,87220
2986.2512040340043,87223
2977.0798901659678,87228
1266.4798668925666,87235
1155.204215718589,87236
1305.1969109536094,87242
768.5355414655521,87249
4473.116090170107,87253
1360.8161052261776,87256
968.4763718877664,87270
2686.1703126799666,87272
2510.9068474824503,87280
9104.688805475564,87286
1491.344056106077,87290
2561.2804227264455,87292
2073.5494644588666,87299
2154.391997470701,87300
1526.6817684264845,87302
3494.328110316891,87304
6507.097606303835,87307
7848.027283043327,87310
1639.1366984479957,87318
3559.0777503822846,87326
6297.371787702722,87330
726.3830195830783,87331
740.7799161222249,87334
2019.8292716032415,87336
1259.0683064855575,87340
1734.720571415568,87355
2736.015142022707,87364
3656.5662406948713,87367
647.73770003312,87378
2404.9933620498914,87380
2583.916011511339,87381
1359.9182586272443,87383
1263.7389447333207,87394
2812.396335938394,87406
4297.286586657012,87413
3224.3955635135717,87414
1482.1777802925192,87418
1910.8938694598928,87422
4049.14596379479,87436
1274.295458674169,87440
1300.9827674417284,87444
1532.135473472178,87446
837.1317686631783,87447
1754.7318324998746,87456
3416.8784305705367,87457
1721.1460477946769,87458
1413.4770975445304,87459
1508.9689862405448,87462
2456.983124927518,87467
1475.3465945261723,87476
1069.6552273037018,87480
1546.8939087700883,87481
9488.810398549085,87484
2466.4523571108807,87485
1568.9204479370926,87486
5777.099026232603,87489
3491.862305808344,87490
4395.330586857335,87501
1005.2566680386672,87503
1054.3960854995278,87507
4264.5605962094,87509
2229.249455135141,87511
1314.6063659272706,87520
1388.7067891748002,87524
2318.2256610589443,87528
5284.932250198185,87535
9152.797869300603,87538
2483.09750216459,87540
1134.3264121098052,87548
2811.1320263995767,87555
881.9984195065692,87556
1893.324249537312,87563
824.9099901678201,87573
3703.6932764808003,87581
3875.250967107391,87588
1627.3186448877075,87591
1311.1669390948814,87594
2764.691811524109,87595
1231.0693830768726,87596
3693.299578623189,87599
2402.050463009606,87600
3148.7444570443918,87608
6251.42335617882,87616
2025.7280236373972,87623
2308.9438481175566,87633
1115.7527982035183,87638
3313.1290638667756,87641
3863.2197725672195,87642
5165.380206749777,87647
1059.1849465270006,87648
2650.522599853498,87654
4571.755845249088,87659
1491.6786146751688,87660
1063.6289291522237,87663
1502.0036840015628,87667
3239.247725187372,87670
1092.4040103202026,87672
5570.73285291792,87673
1689.171358615508,87681
1363.8464839676526,87683
3067.380719050206,87688
1852.6667846266296,87695
1528.8557814855744,87697
1859.6266825085827,87717
1655.5290619962439,87728
3791.269513046793,87729
2848.4482593276457,87730
3275.1115714576513,87744
4359.852976547603,87745
4193.811716633104,87750
2309.3070237897114,87751
1939.378036666336,87755
3368.3455029048005,87757
1229.263778815463,87767
11439.892821380363,87768
1694.7241084769823,87769
1758.892414402231,87771
1205.6904757298266,87780
1975.0809227221284,87781
7400.804968289357,87789
4768.075737008669,87792
4845.928663516471,87796
4099.881956035028,87797
9114.83209772933,87798
1037.8082368824737,87800
1377.1951594936804,87805
2395.7491840529733,87820
1085.2115757502504,87827
5360.50662946845,87830
4319.400064348558,87838
2315.952921000543,87844
882.7870898908147,87847
2441.663550572119,87852
2900.467082577106,87854
4843.686721098818,87856
883.6324934257816,87874
3628.948993349839,87876
2379.610966009881,87877
1851.4316366614053,87878
1515.633126396088,87885
1648.0297620773786,87889
581.2971104483814,87891
2427.3013328372676,87897
1521.1491976046752,87898
4055.5888155920975,87899
1171.3181308565613,87910
3776.50743195617,87914
2933.5405724530438,87925
2786.9587622534023,87928
707.2988260743924,87929
2196.88048744778,87930
1118.4974235221205,87931
16081.026160855214,87935
2860.5527071200117,87950
2582.8132463701477,87958
2383.939897026724,87966
1522.4082045884973,87975
1118.5944143685686,87976
4593.67785893101,87977
1427.4887115136432,87980
2516.2205899941337,87988
2166.704548873518,87990
1818.2726218549917,87992
987.8710392074786,88001
1194.465999239007,88003
3836.355859107251,88005
1555.3522073011054,88007
1175.3052442508492,88018
5163.376543183475,88022
2296.9119537611773,88023
1685.3629751385135,88026
1226.924704467013,88033
2161.251461021824,88035
1656.902088336064,88040
4707.476746084708,88045
2010.7216886050342,88052
1861.757212938573,88061
1934.5552321891928,88063
2017.8168700095894,88070
4636.482847065165,88073
1554.592915907867,88075
1597.7063663883534,88078
2649.5365578902615,88080
6719.950146185932,88083
4993.872271859304,88086
7213.235833062283,88093
1299.7249604784627,88103
874.5832715232052,88104
3527.5562571381292,88106
3065.9243800031204,88118
1082.5363125978363,88119
1310.8847189552273,88124
2569.1987806088014,88126
1395.2645285110411,88131
2135.1620547845087,88133
1359.3679852478076,88137
1004.3082017116599,88139
2024.7762666658018,88152
3223.204793564953,88154
4748.143583939165,88163
1360.6953218106116,88171
3512.305067561635,88173
3806.180537101611,88174
7934.308318433723,88178
3154.952387326319,88180
1394.7398007567622,88181
2271.286722784912,88182
827.8104642543153,88184
7982.937007865245,88185
3956.159107987699,88188
4612.623034438062,88193
1106.1679468328668,88198
1505.1853817683957,88199
2285.929898074851,88225
1983.537519185863,88229
1171.7684732152786,88238
2141.169599055797,88254
2863.605197171977,88260
2738.034940897489,88262
1055.7125576486872,88263
3908.9067394910408,88275
1442.3496703956093,88278
1504.9181358336243,88280
2223.511767228202,88282
1008.4878833043911,88286
3061.0954343388885,88294
698.146578347354,88299
1953.4749582166119,88305
1913.6801734555202,88321
1719.2343422715182,88328
1908.1900928171171,88334
6367.812268016116,88336
6140.829817237161,88344
1034.6749264893,88349
2870.0305068504854,88350
1063.5844968918525,88363
6406.9404589830765,88368
4838.658073746296,88369
7611.303157613585,88370
3170.558844130155,88371
4006.4902236984,88380
4049.535046096453,88384
3487.9940953585224,88390
1050.9395236479065,88398
1796.8216897759896,88399
5433.809291482629,88402
2582.556280900029,88405
2112.818165140455,88418
5630.311854465873,88422
2312.705763338676,88432
2148.1124232416596,88440
1244.3115536797434,88442
846.6245772973734,88447
3819.093416377635,88450
2265.2520177437073,88451
1467.349120890362,88452
1622.1491637858628,88453
4290.161139000527,88454
1597.4725814628468,88467
1982.1020600525862,88471
3484.6195999380875,88477
698.0550609878555,88478
4074.2398796764155,88480
7358.963528259426,88483
738.112017469062,88486
8325.21557062185,88491
2240.357627570681,88499
2013.0878264695716,88500
1005.9572187384322,88503
1566.872092241369,88505
3301.0458232534265,88506
1729.0373673493325,88511
5599.872934392387,88520
1013.8432105875534,88524
819.7376476359258,88527
1946.9699373063827,88529
2316.9207948396665,88531
4344.454481231626,88533
2221.901391538527,88547
2251.003169764446,88551
2267.015174462743,88552
1234.4506431061025,88553
1178.1456117448174,88560
1382.5204955900529,88566
5024.239849509214,88573
1522.0254650898626,88578
12846.177109799957,88582
2031.2945753929598,88584
964.7690266313073,88586
1094.4106902885687,88593
997.2800493354816,88597
3066.429327686872,88599
2884.424515583008,88604
1903.4336836391876,88610
1313.358790005211,88611
2779.111173725721,88612
1275.2421454378807,88619
989.4489040385756,88621
1359.4553275004573,88622
4566.8389540817025,88628
862.2176409971439,88633
1806.1817214410453,88638
1649.9900073528058,88640
1935.1542551193083,88641
1176.6424927296878,88643
2794.093239870946,88657
1165.7386026884337,88661
1660.8686893865215,88662
1440.7893720103161,88667
2259.289137657782,88673
2788.7284135608256,88678
3164.928714169026,88684
2369.183913559553,88699
1869.767638466939,88703
1669.7667197862231,88709
3158.8096988087,88712
1959.933811852799,88715
1179.770263483491,88719
5089.446214877222,88721
2469.2393612958535,88723
5729.048366768927,88724
2821.873520555127,88728
713.5513131213802,88739
7252.412669001162,88741
1331.6866519220405,88744
2534.271616384321,88750
1902.8205566943088,88755
3031.522778523643,88756
1573.3452070151845,88759
2464.8010468025195,88763
1252.7205758407767,88767
1997.3412771154476,88769
2064.9524656710646,88779
845.776527072961,88793
2412.4440773167444,88800
1670.2684503128635,88805
3152.3543954806028,88808
872.3502249946664,88810
1518.8504359683063,88816
809.6301126845614,88818
1606.25709270487,88819
5595.224334249364,88833
2478.1974484365473,88845
4298.270766900686,88847
2492.7818492271003,88855
1476.4341277158396,88857
8824.912747092409,88858
1066.2539876561334,88861
3236.1839962324857,88864
904.332757871344,88867
1309.4162778938905,88871
771.0253724656051,88880
1878.073647963889,88883
5299.5617429753365,88884
5968.940627465002,88886
3136.1088321133993,88888
1381.8059576990995,88890
2057.0991651082127,88894
3578.7886365577956,88895
2738.557755048466,88896
5413.875100053062,88902
2720.251711333964,88906
2676.2009299479705,88909
1572.033173577929,88910
1627.4853690236946,88924
786.700042420046,88925
1169.3561391775272,88926
1323.6183966473113,88930
7831.283927917377,88934
4938.166545751245,88937
4979.691707675395,88941
3031.4723551374295,88943
1147.6193731156432,88948
1234.6354391784805,88955
2346.9789891726136,88960
2108.008644164062,88965
1763.6724466488938,88968
2105.7369627999597,88979
2441.3401319133495,88980
2120.030831317838,88981
1506.468422245239,88987
1557.587559851037,88988
4845.69208178568,88989
2610.738992670319,88991
806.8856626817601,88996
2628.7573346412837,89009
1567.9490128733755,89010
5096.046941191724,89014
2488.6311617868223,89020
1791.3902807169404,89023
2044.1570935679565,89024
1889.4652482564861,89027
3181.808064076701,89033
2168.274877563292,89035
4093.70152360222,89039
2323.3443187242783,89040
5941.117093821508,89044
2058.9530274808394,89047
1119.36180069122,89056
2545.9958477332825,89057
4167.230091826837,89060
2372.475502357753,89067
1459.580479858242,89072
1568.2920508511468,89074
2351.222452872276,89075
1231.4190725213737,89078
1762.351898840791,89090
1874.8689631537577,89091
892.2475756460374,89095
1471.4662899960188,89096
4613.2282348384015,89099
4520.130755592964,89103
1605.793929784264,89112
1861.8432002159811,89113
11020.240489062317,89114
4811.708633358254,89121
1768.2774343421563,89123
1813.0185136255154,89130
3120.0578215100695,89137
2094.9297015634324,89146
3552.3937743654087,89151
2202.6869048810718,89154
4354.951673401236,89156
1426.3459878538713,89159
3123.8214538586267,89161
3076.1329927936094,89162
5609.4372892169185,89170
2943.322476376088,89172
1709.9049800267392,89175
1571.3904090389271,89177
1951.8667274281793,89187
1944.8876016393815,89194
4173.910073672714,89204
2777.3066487375804,89207
5480.149416948777,89218
1854.7100036283523,89221
2151.563871786573,89223
1097.755700548502,89226
3859.0760396042783,89229
3239.390217451762,89235
940.3931687083116,89237
1401.3725768028005,89238
2210.9966980002296,89245
1421.9635406776526,89251
1308.2333072399967,89257
5346.695733379067,89259
1963.3045257937601,89262
754.719993407808,89265
3922.3899325847733,89266
1492.5753648123223,89273
1219.0167855713291,89292
2235.549041319159,89311
1414.0879908424117,89312
1928.4426380712302,89318
1027.1216631220516,89330
8681.341621036732,89339
998.2261828723501,89354
2744.0535829936466,89355
2162.783977057862,89359
2196.979807849692,89360
2941.7681210233677,89376
1556.7755300141437,89388
1248.6260082361268,89394
10056.91340718628,89401
3976.2946187371062,89403
1263.8530915800798,89404
2395.493210525471,89408
1427.866307818366,89410
4009.881042553254,89414
2666.8680429280125,89415
815.313244312599,89417
1400.2730651180689,89425
3462.2264581406207,89426
2469.3544386507083,89432
1294.389971091543,89433
2488.7196586204395,89448
1042.2980539091113,89453
2191.1637926136314,89454
5362.645333703908,89460
1680.2855566137189,89462
850.3249581865059,89467
1614.4031990323836,89468
4826.615298713361,89471
3753.952139206663,89490
1503.4431663310063,89493
924.9790063451962,89496
2839.2183157717272,89498
1003.2717531643568,89519
1653.9673013773618,89521
2215.1305385692317,89524
2828.2559821230207,89525
4546.5638427504955,89527
2130.4087350089726,89536
970.2810735380529,89538
1538.581705915535,89541
3415.3022639894057,89543
994.9389905045307,89547
976.0791735105731,89554
1857.0403092924057,89555
1627.6566517514964,89556
1027.4922143387432,89559
4095.2862207842445,89565
3373.948713168022,89578
2227.1361688808197,89581
6522.524375120576,89586
2774.834625178688,89588
5811.596797453981,89590
1753.0265687470376,89591
2953.6828574878045,89594
2171.850303413461,89598
1847.432408315568,89601
2413.6408407432814,89617
1618.4186836231115,89619
1823.144096019061,89636
7833.7159342789355,89641
1556.9418590789924,89648
912.3551787613487,89650
4130.535912709621,89651
1395.9037701250788,89654
2339.451563192957,89656
5562.972533930754,89657
3415.0755469751266,89658
2143.501184878604,89659
803.7574519638767,89664
1569.2101844738172,89671
750.7860781033127,89673
2000.0372961795083,89682
758.4587083518794,89683
3971.5245587722093,89690
2147.999321571392,89691
8627.992131581714,89694
1423.4829157771248,89698
1877.3437425101447,89701
2208.0904316086617,89703
2700.674821736902,89710
1753.677258905358,89715
1585.9836043312605,89716
1437.2589714921203,89717
2094.8870709896696,89720
1404.362237023353,89724
1950.2976809121878,89727
1365.3212436352146,89735
1760.0518084265866,89738
3170.0592449104624,89744
1455.7450414639243,89747
991.8087065436778,89750
1272.1371177377614,89751
2004.7469907490045,89755
1953.9222239726446,89756
2029.1265201673814,89759
1686.1832757948052,89760
4943.948264327748,89768
1591.7429346644915,89772
1152.339702762661,89789
3218.1768477258743,89794
2150.634229280768,89797
2320.2217657161514,89800
9544.81363419975,89802
4819.668993279,89804
2223.570450218621,89805
1996.7577751159056,89808
3165.775585448275,89809
1781.6758612898523,89812
1097.0607096562037,89813
1579.4879226978235,89814
6885.0223614534325,89816
686.4497766260498,89817
3150.13845381175,89829
5145.340819412327,89831
2396.9962810391953,89836
2459.0252596386285,89844
3309.8547724187606,89848
1291.7939008783032,89851
1311.9135007056882,89858
4760.480142669092,89863
1831.7163306092116,89867
475.7181933881741,89868
1081.2938491036875,89872
1643.089571902526,89874
2108.3247553433694,89875
2648.7794376852203,89878
3814.1093908165612,89879
1225.4971588578287,89881
844.1964039863983,89886
2615.925291375054,89903
4103.074181870264,89907
9250.20290341564,89909
3583.9172321911988,89910
2488.5056151395243,89912
3990.2227560929987,89918
2327.445688702709,89921
1578.2886818070979,89924
2164.6847635848762,89925
2099.39241083248,89927
2123.348617375964,89948
564.8316129075693,89951
1763.5352894401935,89956
1002.8085823803606,89958
1353.3436159578482,89965
1478.6195548682256,89970
1660.0903143163157,89974
2577.644715695046,89977
888.0750455665861,89979
4983.123276566784,89983
1171.6435482423974,89993
2041.842594922265,90002
2412.59597758729,90004
1463.3046480732369,90007
1761.5365379201075,90010
2028.9576829393823,90011
1252.8289882153522,90014
3806.3887520953526,90020
1121.254279842254,90025
1037.9564737452984,90026
2811.39034413467,90032
1754.083640681032,90040
4376.2436348625215,90045
2243.590436798401,90047
6046.743425609642,90048
2955.462318480826,90054
4543.435393645211,90064
2272.461549491889,90065
1699.4971658293616,90071
3858.908733680235,90085
826.8965661294212,90092
2665.963749521563,90093
1338.9033189206032,90095
2803.751869152092,90103
4752.4164577023585,90104
1393.571817850606,90107
1268.122451410458,90110
1997.1057265938302,90112
5194.478122964413,90119
961.2320154049555,90128
1503.0788081558107,90134
2368.9597649377897,90139
4527.536472620885,90146
1831.0334471676683,90148
1333.60480048021,90151
2070.3689637120256,90169
1620.9949247847233,90176
1513.0986838789177,90178
2032.2383156151877,90196
1134.6298778857272,90199
2256.4242773793508,90201
3175.213997339575,90203
6883.833453452336,90208
947.8670526771093,90211
1244.6489083591107,90212
1411.9052974898445,90213
5540.481521809612,90214
1007.6442847424066,90224
4786.337365312938,90225
2239.3632693986447,90231
2134.5654925694166,90233
1198.3725167595328,90234
1854.1938093107678,90248
1671.7353977996684,90252
2225.9583108176093,90256
3294.4293298704965,90259
1705.4929432623967,90265
2732.29134114124,90267
3810.2706082390036,90268
1030.2462049167414,90278
1601.6739765295604,90283
2870.469812363256,90286
9006.975325559157,90288
4973.139142997618,90292
1377.5719204511088,90293
4402.955816996205,90312
2358.710431523072,90314
1407.9354491165202,90315
1403.503772112119,90330
1084.6757184202538,90331
3940.5461749395545,90336
1321.8607808466256,90341
4172.965978599651,90342
7146.626305795824,90346
2185.7527469515308,90354
1261.3675962255993,90366
2280.2928306499025,90372
1753.9376327066855,90373
3577.8573913424852,90376
4303.886540532803,90378
1587.9688268452849,90379
1358.510822375283,90382
1445.4714331324683,90384
3353.1348333447645,90385
2317.0820781376146,90388
1269.299673843391,90389
1235.1117966922775,90391
1962.7968600673098,90396
3182.7827840311866,90398
3288.43140233843,90402
2534.235633240551,90405
1621.0832884343326,90406
4754.60881118279,90408
2111.6939967540325,90414
1261.8868821899352,90415
4057.7074844307044,90420
5752.728906684938,90423
2106.431599426906,90424
4788.124984994563,90426
2008.7792820142881,90428
1356.4385130283442,90429
3159.3948968893187,90432
1146.5796009515473,90435
6741.542024941359,90453
1695.7054128668099,90464
5842.32657173876,90468
2193.695621682442,90469
1515.429217679079,90495
1517.2162312113487,90498
3845.813820179532,90502
5423.262964197779,90507
4534.276225703413,90513
2583.6866919009344,90517
1882.9079684523508,90518
1645.488580038451,90534
1043.9200416391031,90535
1742.077604609091,90579
1356.8834366206186,90581
2844.638691023624,90583
3021.06183884087,90592
4423.379576534968,90596
999.0414356782458,90603
4902.895130210998,90609
4149.903589650191,90610
